Assigned ID	Source	serial number	media type	component	additional component	without	pH	strain type	strain info	Phase	Cultivation	Growth Rate	OD	bioreactor	passed_global_correlation	condition	project	reference_condition
GSM5197139_2	2	GSM5197139	CGXII	glucose	Fe2S	(NH4)2SO4		wild type	WT	exponential				FALSE	FALSE	Condition438	P1	Condition195
GSM5197140_1	1	GSM5197140	CGXII	glucose	Fe2S	(NH4)2SO4		wild type	WT	exponential				FALSE	FALSE	Condition88	P1	Condition195
GSM5197140_2	2	GSM5197140	CGXII	glucose	Fe2S	(NH4)2SO4		wild type	WT	exponential				FALSE	TRUE	Condition438	P1	Condition195
GSM5197141_1	1	GSM5197141	CGXII	glucose	Fe2S	(NH4)2SO4		wild type	WT	exponential				FALSE	TRUE	Condition88	P1	Condition195
GSM5197141_2	2	GSM5197141	CGXII	glucose	Fe2S	(NH4)2SO4		wild type	WT	exponential				FALSE	FALSE	Condition438	P1	Condition195
GSM5197142_1	1	GSM5197142	CGXII	riboflavin				wild type	WT	exponential				FALSE	TRUE	Condition163	P1	Condition195
GSM5197142_2	2	GSM5197142	CGXII	riboflavin				wild type	WT	exponential				FALSE	TRUE	Condition13	P1	Condition195
GSM5197143_1	1	GSM5197143	CGXII	riboflavin				wild type	WT	exponential				FALSE	TRUE	Condition163	P1	Condition195
GSM5197143_2	2	GSM5197143	CGXII	riboflavin				wild type	WT	exponential				FALSE	TRUE	Condition13	P1	Condition195
GSM5197144_1	1	GSM5197144	CGXII	bromoresveratol				wild type	WT	exponential				FALSE	TRUE	Condition11	P1	Condition195
GSM5197144_2	2	GSM5197144	CGXII	bromoresveratol				wild type	WT	exponential				FALSE	TRUE	Condition3	P1	Condition195
GSM5197145_1	1	GSM5197145	CGXII	bromoresveratol				wild type	WT	exponential				FALSE	TRUE	Condition11	P1	Condition195
GSM5197145_2	2	GSM5197145	CGXII	bromoresveratol				wild type	WT	exponential				FALSE	TRUE	Condition3	P1	Condition195
GSM5197146_1	1	GSM5197146	CGXII	bromoresveratol				wild type	WT	exponential				FALSE	TRUE	Condition11	P1	Condition195
GSM5197146_2	2	GSM5197146	CGXII	bromoresveratol				wild type	WT	exponential				FALSE	TRUE	Condition3	P1	Condition195
GSM5197147_1	1	GSM5197147	CGXII	bromoresveratol				wild type	WT	exponential				FALSE	TRUE	Condition140	P1	Condition195
GSM5197147_2	2	GSM5197147	CGXII	bromoresveratol				wild type	WT	exponential				FALSE	FALSE	Condition458	P1	Condition195
GSM5197148_1	1	GSM5197148	CGXII	bromoresveratol				wild type	WT	exponential				FALSE	TRUE	Condition140	P1	Condition195
GSM5197148_2	2	GSM5197148	CGXII	bromoresveratol				wild type	WT	exponential				FALSE	FALSE	Condition458	P1	Condition195
GSM5197149_1	1	GSM5197149	CGXII	bromoresveratol				wild type	WT	exponential				FALSE	FALSE	Condition140	P1	Condition195
GSM5197149_2	2	GSM5197149	CGXII	bromoresveratol				wild type	WT	exponential				FALSE	TRUE	Condition458	P1	Condition195
GSM5197150_1	1	GSM5197150	CGXII	glyphosate				wild type	WT	exponential				FALSE	TRUE	Condition216	P1	Condition195
GSM5197150_2	2	GSM5197150	CGXII	glyphosate				wild type	WT	exponential				FALSE	TRUE	Condition247	P1	Condition195
GSM5197151_1	1	GSM5197151	CGXII	glyphosate				wild type	WT	exponential				FALSE	TRUE	Condition216	P1	Condition195
GSM5197151_2	2	GSM5197151	CGXII	glyphosate				wild type	WT	exponential				FALSE	TRUE	Condition247	P1	Condition195
GSM5197152_1	1	GSM5197152	CGXII	glyphosate				wild type	WT	exponential				FALSE	TRUE	Condition216	P1	Condition195
GSM5197152_2	2	GSM5197152	CGXII	glyphosate				wild type	WT	exponential				FALSE	TRUE	Condition247	P1	Condition195
GSM5197153_1	1	GSM5197153	CGXII	bacitracin				wild type	WT	exponential				FALSE	TRUE	Condition174	P1	Condition195
GSM5197153_2	2	GSM5197153	CGXII	bacitracin				wild type	WT	exponential				FALSE	TRUE	Condition23	P1	Condition195
GSM5197154_1	1	GSM5197154	CGXII	bacitracin				wild type	WT	exponential				FALSE	TRUE	Condition174	P1	Condition195
GSM5197154_2	2	GSM5197154	CGXII	bacitracin				wild type	WT	exponential				FALSE	TRUE	Condition23	P1	Condition195
GSM5197155_1	1	GSM5197155	CGXII	bacitracin				wild type	WT	exponential				FALSE	TRUE	Condition174	P1	Condition195
GSM5197155_2	2	GSM5197155	CGXII	bacitracin				wild type	WT	exponential				FALSE	TRUE	Condition23	P1	Condition195
GSM5197156_1	1	GSM5197156	CGXII	glucose				wild type	WT	exponential	30 min after addition of mitomycin C			FALSE	TRUE	Condition209	P1	Condition195
GSM5197156_2	2	GSM5197156	CGXII	glucose				wild type	WT	exponential	30 min after addition of mitomycin C			FALSE	TRUE	Condition422	P1	Condition195
GSM5197157_1	1	GSM5197157	CGXII	glucose				wild type	WT	exponential	30 min after addition of mitomycin C			FALSE	TRUE	Condition209	P1	Condition195
GSM5197157_2	2	GSM5197157	CGXII	glucose				wild type	WT	exponential	30 min after addition of mitomycin C			FALSE	TRUE	Condition422	P1	Condition195
GSM5197158_1	1	GSM5197158	CGXII	glucose				wild type	WT	exponential	1 h after addition of mitomycin C			FALSE	TRUE	Condition159	P1	Condition195
GSM5197158_2	2	GSM5197158	CGXII	glucose				wild type	WT	exponential	1 h after addition of mitomycin C			FALSE	TRUE	Condition484	P1	Condition195
GSM5197159_1	1	GSM5197159	CGXII	glucose				wild type	WT	exponential	1 h after addition of mitomycin C			FALSE	TRUE	Condition159	P1	Condition195
GSM5197159_2	2	GSM5197159	CGXII	glucose				wild type	WT	exponential	1 h after addition of mitomycin C			FALSE	TRUE	Condition484	P1	Condition195
GSM5197160_1	1	GSM5197160	CGXII	glucose				wild type	WT	exponential	1 h after addition of mitomycin C			FALSE	TRUE	Condition159	P1	Condition195
GSM5197160_2	2	GSM5197160	CGXII	glucose				wild type	WT	exponential	1 h after addition of mitomycin C			FALSE	TRUE	Condition484	P1	Condition195
GSM5197161_1	1	GSM5197161	CGXII	glucose				wild type	WT	exponential	3 h after addition of mitomycin C			FALSE	TRUE	Condition368	P1	Condition195
GSM5197161_2	2	GSM5197161	CGXII	glucose				wild type	WT	exponential	3 h after addition of mitomycin C			FALSE	TRUE	Condition172	P1	Condition195
GSM5197162_1	1	GSM5197162	CGXII	glucose				wild type	WT	exponential	3 h after addition of mitomycin C			FALSE	TRUE	Condition368	P1	Condition195
GSM5197162_2	2	GSM5197162	CGXII	glucose				wild type	WT	exponential	3 h after addition of mitomycin C			FALSE	TRUE	Condition172	P1	Condition195
GSM5197163_1	1	GSM5197163	CGXII	glucose				wild type	WT	exponential	3 h after addition of mitomycin C			FALSE	TRUE	Condition368	P1	Condition195
GSM5197163_2	2	GSM5197163	CGXII	glucose				wild type	WT	exponential	3 h after addition of mitomycin C			FALSE	TRUE	Condition172	P1	Condition195
GSM5197164_1	1	GSM5197164	CGXII	glucose				wild type	WT	exponential	6 h after addition of mitomycin C			FALSE	TRUE	Condition314	P1	Condition195
GSM5197164_2	2	GSM5197164	CGXII	glucose				wild type	WT	exponential	6 h after addition of mitomycin C			FALSE	TRUE	Condition408	P1	Condition195
GSM5197165_1	1	GSM5197165	CGXII	glucose				wild type	WT	exponential	6 h after addition of mitomycin C			FALSE	TRUE	Condition314	P1	Condition195
GSM5197165_2	2	GSM5197165	CGXII	glucose				wild type	WT	exponential	6 h after addition of mitomycin C			FALSE	TRUE	Condition408	P1	Condition195
GSM5197166_1	1	GSM5197166	CGXII	glucose				wild type	WT	exponential	6 h after addition of mitomycin C			FALSE	TRUE	Condition314	P1	Condition195
GSM5197166_2	2	GSM5197166	CGXII	glucose				wild type	WT	exponential	6 h after addition of mitomycin C			FALSE	TRUE	Condition408	P1	Condition195
GSM5197167_1	1	GSM5197167	CGXII	glucose		CuSO4		wild type	WT	exponential				FALSE	TRUE	Condition67	P1	Condition195
GSM5197167_2	2	GSM5197167	CGXII	glucose		CuSO4		wild type	WT	exponential				FALSE	TRUE	Condition199	P1	Condition195
GSM5197168_1	1	GSM5197168	CGXII	glucose		CuSO4		wild type	WT	exponential				FALSE	TRUE	Condition67	P1	Condition195
GSM5197168_2	2	GSM5197168	CGXII	glucose		CuSO4		wild type	WT	exponential				FALSE	TRUE	Condition199	P1	Condition195
GSM5197169_1	1	GSM5197169	CGXII	glucose		CuSO4		wild type	WT	exponential				FALSE	TRUE	Condition67	P1	Condition195
GSM5197169_2	2	GSM5197169	CGXII	glucose		CuSO4		wild type	WT	exponential				FALSE	TRUE	Condition199	P1	Condition195
GSM5197170_1	1	GSM5197170	CGXII	glucose		CuSO4		wild type	WT	exponential				FALSE	TRUE	Condition67	P1	Condition195
GSM5197170_2	2	GSM5197170	CGXII	glucose		CuSO4		wild type	WT	exponential				FALSE	TRUE	Condition199	P1	Condition195
GSM5197171_1	1	GSM5197171	CGXII	glucose		CuSO4		wild type	WT	stationary				FALSE	TRUE	Condition506	P1	Condition195
GSM5197171_2	2	GSM5197171	CGXII	glucose		CuSO4		wild type	WT	stationary				FALSE	TRUE	Condition421	P1	Condition195
GSM5197172_1	1	GSM5197172	CGXII	glucose		CuSO4		wild type	WT	stationary				FALSE	TRUE	Condition506	P1	Condition195
GSM5197172_2	2	GSM5197172	CGXII	glucose		CuSO4		wild type	WT	stationary				FALSE	TRUE	Condition421	P1	Condition195
GSM5197173_1	1	GSM5197173	CGXII	glucose		CuSO4		wild type	WT	stationary				FALSE	TRUE	Condition506	P1	Condition195
GSM5197173_2	2	GSM5197173	CGXII	glucose		CuSO4		wild type	WT	stationary				FALSE	TRUE	Condition421	P1	Condition195
GSM5197174_1	1	GSM5197174	CGXII	glucose		CuSO4		wild type	WT	stationary				FALSE	TRUE	Condition506	P1	Condition195
GSM5197174_2	2	GSM5197174	CGXII	glucose		CuSO4		wild type	WT	stationary				FALSE	TRUE	Condition421	P1	Condition195
GSM5197175_1	1	GSM5197175	CGXII	glucose	150 µM r bathocuproine disulfonate ( BCS )	CuSO4		wild type	WT	exponential				FALSE	TRUE	Condition44	P1	Condition195
GSM5197175_2	2	GSM5197175	CGXII	glucose	150 µM r bathocuproine disulfonate ( BCS )	CuSO4		wild type	WT	exponential				FALSE	TRUE	Condition128	P1	Condition195
GSM5197176_1	1	GSM5197176	CGXII	glucose	150 µM r bathocuproine disulfonate ( BCS )	CuSO4		wild type	WT	exponential				FALSE	TRUE	Condition44	P1	Condition195
GSM5197176_2	2	GSM5197176	CGXII	glucose	150 µM r bathocuproine disulfonate ( BCS )	CuSO4		wild type	WT	exponential				FALSE	TRUE	Condition128	P1	Condition195
GSM5197177_1	1	GSM5197177	CGXII	glucose	150 µM r bathocuproine disulfonate ( BCS )	CuSO4		wild type	WT	exponential				FALSE	TRUE	Condition44	P1	Condition195
GSM5197177_2	2	GSM5197177	CGXII	glucose	150 µM r bathocuproine disulfonate ( BCS )	CuSO4		wild type	WT	exponential				FALSE	TRUE	Condition128	P1	Condition195
GSM5197178_1	1	GSM5197178	CGXII	glucose	20 µM CuSO4			wild type	WT	exponential				FALSE	TRUE	Condition343	P1	Condition195
GSM5197178_2	2	GSM5197178	CGXII	glucose	20 µM CuSO4			wild type	WT	exponential				FALSE	TRUE	Condition228	P1	Condition195
GSM5197179_1	1	GSM5197179	CGXII	glucose	20 µM CuSO4			wild type	WT	exponential				FALSE	TRUE	Condition343	P1	Condition195
GSM5197179_2	2	GSM5197179	CGXII	glucose	20 µM CuSO4			wild type	WT	exponential				FALSE	TRUE	Condition228	P1	Condition195
GSM5197180_1	1	GSM5197180	CGXII	glucose	20 µM CuSO4			wild type	WT	exponential				FALSE	TRUE	Condition343	P1	Condition195
GSM5197180_2	2	GSM5197180	CGXII	glucose	20 µM CuSO4			wild type	WT	exponential				FALSE	TRUE	Condition228	P1	Condition195
GSM5197181_1	1	GSM5197181	CGXII	glucose	20 µM CuSO4			wild type	WT	exponential				FALSE	TRUE	Condition343	P1	Condition195
GSM5197181_2	2	GSM5197181	CGXII	glucose	20 µM CuSO4			wild type	WT	exponential				FALSE	TRUE	Condition228	P1	Condition195
GSM5197182_1	1	GSM5197182	CGXII	glucose	1 µM FeSO4			wild type	WT	exponential			1.7	FALSE	TRUE	Condition346	P1	Condition195
GSM5197182_2	2	GSM5197182	CGXII	glucose	1 µM FeSO4			wild type	WT	exponential			1.7	FALSE	TRUE	Condition294	P1	Condition195
GSM5197183_1	1	GSM5197183	CGXII	glucose	1 µM FeSO4			wild type	WT	exponential			1.7	FALSE	TRUE	Condition346	P1	Condition195
GSM5197183_2	2	GSM5197183	CGXII	glucose	1 µM FeSO4			wild type	WT	exponential			1.7	FALSE	TRUE	Condition294	P1	Condition195
GSM5197185_1	1	GSM5197185	CGXII	glucose	1 µM FeSO4			wild type	WT	exponential			2.5	FALSE	TRUE	Condition534	P1	Condition195
GSM5197185_2	2	GSM5197185	CGXII	glucose	1 µM FeSO4			wild type	WT	exponential			2.5	FALSE	TRUE	Condition402	P1	Condition195
GSM5197186_1	1	GSM5197186	CGXII	glucose	1 µM FeSO4			wild type	WT	exponential			2.5	FALSE	TRUE	Condition534	P1	Condition195
GSM5197186_2	2	GSM5197186	CGXII	glucose	1 µM FeSO4			wild type	WT	exponential			2.5	FALSE	TRUE	Condition402	P1	Condition195
GSM5197188_1	1	GSM5197188	CGXII	glucose	1 µM FeSO4			wild type	WT	stationary				FALSE	TRUE	Condition179	P1	Condition195
GSM5197188_2	2	GSM5197188	CGXII	glucose	1 µM FeSO4			wild type	WT	stationary				FALSE	TRUE	Condition501	P1	Condition195
GSM5197189_1	1	GSM5197189	CGXII	glucose	1 µM FeSO4			wild type	WT	stationary				FALSE	TRUE	Condition179	P1	Condition195
GSM5197189_2	2	GSM5197189	CGXII	glucose	1 µM FeSO4			wild type	WT	stationary				FALSE	TRUE	Condition501	P1	Condition195
GSM5197190_1	1	GSM5197190	CGXII	glucose	1 µM FeSO4			wild type	WT	stationary				FALSE	TRUE	Condition179	P1	Condition195
GSM5197190_2	2	GSM5197190	CGXII	glucose	1 µM FeSO4			wild type	WT	stationary				FALSE	TRUE	Condition501	P1	Condition195
GSM5197194_1	1	GSM5197194	CGXII	glucose	2.5 µM heme			wild type	WT	exponential				FALSE	TRUE	Condition215	P1	Condition195
GSM5197194_2	2	GSM5197194	CGXII	glucose	2.5 µM heme			wild type	WT	exponential				FALSE	TRUE	Condition231	P1	Condition195
GSM5197195_1	1	GSM5197195	CGXII	glucose	2.5 µM heme			wild type	WT	exponential				FALSE	TRUE	Condition215	P1	Condition195
GSM5197195_2	2	GSM5197195	CGXII	glucose	2.5 µM heme			wild type	WT	exponential				FALSE	TRUE	Condition231	P1	Condition195
GSM5197196_1	1	GSM5197196	CGXII	glucose	2.5 µM heme			wild type	WT	exponential				FALSE	TRUE	Condition215	P1	Condition195
GSM5197196_2	2	GSM5197196	CGXII	glucose	2.5 µM heme			wild type	WT	exponential				FALSE	TRUE	Condition231	P1	Condition195
GSM5197202_1	1	GSM5197202	CGXII	glucose	0.5 mM cumene hydroperoxide			wild type	WT	exponential				FALSE	TRUE	Condition321	P1	Condition195
GSM5197202_2	2	GSM5197202	CGXII	glucose	0.5 mM cumene hydroperoxide			wild type	WT	exponential				FALSE	TRUE	Condition266	P1	Condition195
GSM5197203_1	1	GSM5197203	CGXII	glucose	0.5 mM cumene hydroperoxide			wild type	WT	exponential				FALSE	TRUE	Condition321	P1	Condition195
GSM5197203_2	2	GSM5197203	CGXII	glucose	0.5 mM cumene hydroperoxide			wild type	WT	exponential				FALSE	TRUE	Condition266	P1	Condition195
GSM5197204_1	1	GSM5197204	CGXII	glucose	0.5 mM cumene hydroperoxide			wild type	WT	exponential				FALSE	TRUE	Condition321	P1	Condition195
GSM5197204_2	2	GSM5197204	CGXII	glucose	0.5 mM cumene hydroperoxide			wild type	WT	exponential				FALSE	TRUE	Condition266	P1	Condition195
GSM5197205_1	1	GSM5197205	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM cinnamic acid			FALSE	TRUE	Condition393	P1	Condition195
GSM5197205_2	2	GSM5197205	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM cinnamic acid			FALSE	TRUE	Condition100	P1	Condition195
GSM5197206_1	1	GSM5197206	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM cinnamic acid			FALSE	TRUE	Condition393	P1	Condition195
GSM5197206_2	2	GSM5197206	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM cinnamic acid			FALSE	TRUE	Condition100	P1	Condition195
GSM5197207_1	1	GSM5197207	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM cinnamic acid			FALSE	TRUE	Condition393	P1	Condition195
GSM5197207_2	2	GSM5197207	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM cinnamic acid			FALSE	TRUE	Condition100	P1	Condition195
GSM5197208_1	1	GSM5197208	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM ferulic acid			FALSE	TRUE	Condition42	P1	Condition195
GSM5197208_2	2	GSM5197208	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM ferulic acid			FALSE	TRUE	Condition134	P1	Condition195
GSM5197209_1	1	GSM5197209	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM ferulic acid			FALSE	TRUE	Condition42	P1	Condition195
GSM5197209_2	2	GSM5197209	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM ferulic acid			FALSE	TRUE	Condition134	P1	Condition195
GSM5197210_1	1	GSM5197210	CGXII	glucose		protocatechuic acid		wild type	WT	exponential	30 min after addition of 5 mM coumaric acid			FALSE	TRUE	Condition264	P1	Condition195
GSM5197210_2	2	GSM5197210	CGXII	glucose		protocatechuic acid		wild type	WT	exponential	30 min after addition of 5 mM coumaric acid			FALSE	TRUE	Condition9	P1	Condition195
GSM5197211_1	1	GSM5197211	CGXII	glucose		protocatechuic acid		wild type	WT	exponential	30 min after addition of 5 mM coumaric acid			FALSE	TRUE	Condition264	P1	Condition195
GSM5197211_2	2	GSM5197211	CGXII	glucose		protocatechuic acid		wild type	WT	exponential	30 min after addition of 5 mM coumaric acid			FALSE	TRUE	Condition9	P1	Condition195
GSM5197212_1	1	GSM5197212	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM coumaric acid			FALSE	TRUE	Condition87	P1	Condition195
GSM5197212_2	2	GSM5197212	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM coumaric acid			FALSE	TRUE	Condition369	P1	Condition195
GSM5197213_1	1	GSM5197213	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM coumaric acid			FALSE	TRUE	Condition87	P1	Condition195
GSM5197213_2	2	GSM5197213	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM coumaric acid			FALSE	TRUE	Condition369	P1	Condition195
GSM5197214_1	1	GSM5197214	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM coumaric acid			FALSE	TRUE	Condition87	P1	Condition195
GSM5197214_2	2	GSM5197214	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM coumaric acid			FALSE	TRUE	Condition369	P1	Condition195
GSM5197215_1	1	GSM5197215	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM coumaric acid and 0.2 mM citrate			FALSE	TRUE	Condition253	P1	Condition195
GSM5197215_2	2	GSM5197215	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM coumaric acid and 0.2 mM citrate			FALSE	TRUE	Condition387	P1	Condition195
GSM5197216_1	1	GSM5197216	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM coumaric acid and 0.2 mM citrate			FALSE	TRUE	Condition253	P1	Condition195
GSM5197216_2	2	GSM5197216	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM coumaric acid and 0.2 mM citrate			FALSE	TRUE	Condition387	P1	Condition195
GSM5197217_1	1	GSM5197217	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM caffeic acid			FALSE	TRUE	Condition32	P1	Condition195
GSM5197217_2	2	GSM5197217	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM caffeic acid			FALSE	TRUE	Condition347	P1	Condition195
GSM5197218_1	1	GSM5197218	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM caffeic acid			FALSE	TRUE	Condition32	P1	Condition195
GSM5197218_2	2	GSM5197218	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM caffeic acid			FALSE	TRUE	Condition347	P1	Condition195
GSM5197219_1	1	GSM5197219	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM 3- ( 4-hydroxyphenyl ) propionic acid			FALSE	TRUE	Condition371	P1	Condition195
GSM5197219_2	2	GSM5197219	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM 3- ( 4-hydroxyphenyl ) propionic acid			FALSE	TRUE	Condition362	P1	Condition195
GSM5197220_1	1	GSM5197220	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM 3- ( 4-hydroxyphenyl ) propionic acid			FALSE	TRUE	Condition371	P1	Condition195
GSM5197220_2	2	GSM5197220	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM 3- ( 4-hydroxyphenyl ) propionic acid			FALSE	TRUE	Condition362	P1	Condition195
GSM5197221_1	1	GSM5197221	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM 4-hydroxybenzoic acid			FALSE	TRUE	Condition352	P1	Condition195
GSM5197221_2	2	GSM5197221	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM 4-hydroxybenzoic acid			FALSE	TRUE	Condition302	P1	Condition195
GSM5197222_1	1	GSM5197222	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM 4-hydroxybenzoic acid			FALSE	TRUE	Condition352	P1	Condition195
GSM5197222_2	2	GSM5197222	CGXII	glucose				wild type	WT	exponential	30 min after addition of 5 mM 4-hydroxybenzoic acid			FALSE	TRUE	Condition302	P1	Condition195
GSM5197223_1	1	GSM5197223	CGXII	glucose				wild type + overexpression	WT pEKEx2-amyE ( 100 µM IPTG )	exponential				FALSE	TRUE	Condition390	P1	Condition195
GSM5197223_2	2	GSM5197223	CGXII	glucose				wild type + overexpression	WT pEKEx2-amyE ( 100 µM IPTG )	exponential				FALSE	TRUE	Condition363	P1	Condition195
